               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.12934,            0.032704,                   0,          0.00023256,            0.026786,          0.00012187,          1.6335e-05,             0.12432,            0.023575,                   0,              0.0955,              0.0005,              0.0005
                   1,             0.12346,            0.029202,                   0,           0.0014586,            0.017857,          0.00064861,          8.4695e-05,             0.11586,            0.021404,                   0,            0.090089,           0.0010891,           0.0010891
                   2,             0.11723,            0.027723,                   0,          0.00085271,            0.098214,          0.00081246,          0.00015947,              0.1097,            0.020248,                   0,            0.084666,           0.0016663,           0.0016663
                   3,             0.11032,            0.026978,                   0,           0.0010853,               0.125,           0.0012267,          0.00024213,             0.10433,            0.019773,                   0,            0.079232,           0.0022317,           0.0022317
                   4,             0.10595,            0.026638,                   0,            0.012187,             0.14286,           0.0090761,           0.0021178,             0.10048,            0.018169,                   0,            0.073785,           0.0027852,           0.0027852
                   5,             0.10027,             0.02556,                   0,             0.06351,            0.089286,            0.034817,           0.0068881,            0.098554,            0.016914,                   0,            0.068327,           0.0033267,           0.0033267
                   6,            0.096178,            0.023353,                   0,             0.13245,             0.33036,            0.087154,             0.01988,            0.088275,            0.018406,                   0,            0.062856,           0.0038565,           0.0038565
                   7,            0.093905,            0.022413,                   0,              0.2312,             0.30357,             0.15975,            0.032494,            0.089223,            0.018026,                   0,            0.057374,           0.0043743,           0.0043743
                   8,             0.08836,             0.01963,                   0,             0.25124,             0.35714,             0.18381,            0.039216,             0.10171,            0.014436,                   0,             0.05188,           0.0048802,           0.0048802
                   9,            0.086946,            0.019854,                   0,             0.27663,             0.33929,             0.19186,            0.039117,            0.094613,            0.012634,                   0,            0.046374,           0.0053743,           0.0053743
                  10,            0.084367,            0.019064,                   0,             0.24186,             0.29464,             0.17256,            0.045209,            0.086118,            0.013182,                   0,            0.040857,           0.0058565,           0.0058565
                  11,            0.085182,            0.018339,                   0,            0.046809,             0.17857,            0.029355,           0.0057313,            0.088902,            0.011397,                   0,            0.035327,           0.0063268,           0.0063268
                  12,             0.08071,            0.018109,                   0,             0.14629,             0.23214,            0.092825,             0.02071,            0.080166,            0.012764,                   0,            0.029785,           0.0067852,           0.0067852
                  13,            0.076084,            0.018194,                   0,             0.13614,             0.38393,             0.11055,            0.026356,            0.084647,            0.011681,                   0,            0.024232,           0.0072318,           0.0072318
                  14,            0.075338,            0.019378,                   0,             0.37904,             0.49107,             0.37655,             0.10908,            0.069694,             0.01316,                   0,            0.018666,           0.0076665,           0.0076665
                  15,            0.074663,            0.018846,                   0,             0.33032,             0.54464,             0.30526,            0.070026,            0.086068,            0.011458,                   0,            0.013089,           0.0080892,           0.0080892
                  16,            0.076925,            0.017751,                   0,             0.16905,             0.45536,             0.14754,             0.03369,            0.073172,            0.012264,                   0,            0.008416,            0.008416,            0.008416
                  17,            0.073906,            0.017891,                   0,              0.2733,             0.46004,             0.22059,            0.053155,            0.078545,            0.011155,                   0,            0.008416,            0.008416,            0.008416
                  18,            0.067258,            0.018797,                   0,              0.4186,             0.57143,             0.39825,             0.10406,            0.067587,            0.012835,                   0,            0.008317,            0.008317,            0.008317
                  19,            0.066839,            0.018534,                   0,             0.44843,             0.47321,             0.33518,              0.1023,            0.068386,            0.012028,                   0,            0.008218,            0.008218,            0.008218
                  20,            0.061918,            0.017387,                   0,             0.42763,             0.56036,             0.38232,            0.099374,            0.065896,            0.011957,                   0,            0.008119,            0.008119,            0.008119
                  21,             0.06361,            0.017997,                   0,              0.3034,             0.45536,              0.2391,             0.06594,            0.070032,            0.012077,                   0,             0.00802,             0.00802,             0.00802
                  22,            0.061596,            0.016278,                   0,             0.60538,             0.57143,             0.58603,             0.14177,            0.069065,            0.012005,                   0,            0.007921,            0.007921,            0.007921
                  23,            0.062239,            0.017075,                   0,             0.72717,             0.67857,             0.68708,             0.21179,            0.057094,            0.011372,                   0,            0.007822,            0.007822,            0.007822
                  24,            0.059314,            0.017061,                   0,             0.58648,             0.69643,             0.55844,             0.18176,            0.061607,            0.011832,                   0,            0.007723,            0.007723,            0.007723
                  25,            0.058362,             0.01657,                   0,             0.32189,             0.45775,             0.26474,            0.064641,            0.070772,            0.011981,                   0,            0.007624,            0.007624,            0.007624
                  26,            0.059869,            0.016805,                   0,             0.78437,             0.67857,               0.718,             0.19777,            0.056724,            0.011339,                   0,            0.007525,            0.007525,            0.007525
                  27,            0.058127,            0.015553,                   0,              0.7667,               0.625,             0.64362,             0.22957,            0.058057,            0.011309,                   0,            0.007426,            0.007426,            0.007426
                  28,            0.057468,            0.015467,                   0,             0.73038,             0.63393,              0.6806,             0.19839,            0.054902,            0.012047,                   0,            0.007327,            0.007327,            0.007327
                  29,            0.054021,            0.015187,                   0,             0.55495,             0.57143,             0.54346,              0.1849,             0.05847,            0.011255,                   0,            0.007228,            0.007228,            0.007228
                  30,            0.053781,            0.014616,                   0,             0.61509,             0.64286,             0.54966,             0.16566,            0.056012,            0.010973,                   0,            0.007129,            0.007129,            0.007129
                  31,            0.054941,            0.014171,                   0,             0.79347,             0.73214,             0.72487,             0.22183,            0.055615,            0.010597,                   0,             0.00703,             0.00703,             0.00703
                  32,             0.04969,            0.015105,                   0,             0.87412,             0.70536,             0.79126,             0.25377,            0.050797,              0.0108,                   0,            0.006931,            0.006931,            0.006931
                  33,            0.051335,            0.014807,                   0,             0.80081,             0.61607,             0.65148,             0.22508,              0.0538,             0.01078,                   0,            0.006832,            0.006832,            0.006832
                  34,            0.048894,            0.016328,                   0,             0.86617,              0.6875,              0.7769,             0.28088,            0.050812,            0.010525,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.050873,            0.014868,                   0,             0.67893,              0.5625,             0.56545,             0.19522,            0.057589,            0.010394,                   0,            0.006634,            0.006634,            0.006634
                  36,            0.051145,            0.015186,                   0,             0.83907,             0.69643,             0.74505,             0.26204,            0.050713,            0.010723,                   0,            0.006535,            0.006535,            0.006535
                  37,            0.049097,            0.014129,                   0,              0.8243,             0.69643,             0.72037,             0.22541,            0.057691,            0.010621,                   0,            0.006436,            0.006436,            0.006436
                  38,            0.045475,            0.014238,                   0,             0.85446,                0.75,             0.76819,             0.25208,            0.050165,            0.010439,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.048968,            0.014161,                   0,              0.8357,             0.63393,             0.69318,             0.22643,            0.056252,            0.010122,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.050721,            0.014748,                   0,             0.90581,             0.78571,             0.82372,             0.31179,            0.048995,            0.010162,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.048581,            0.013925,                   0,             0.84814,                0.75,             0.78742,             0.27277,            0.050433,            0.010138,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.048676,            0.013851,                   0,             0.83463,             0.77679,             0.80987,             0.29278,            0.049025,            0.010241,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.044917,            0.012917,                   0,             0.93509,              0.7718,             0.85914,             0.31451,            0.047555,            0.010323,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.046008,             0.01369,                   0,             0.88819,             0.76786,             0.81539,             0.29064,            0.049535,            0.010499,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.047489,            0.014146,                   0,             0.90077,             0.77679,             0.81741,             0.29364,            0.050113,             0.01052,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.046356,            0.013735,                   0,              0.9057,             0.77177,             0.82363,             0.30346,            0.050085,            0.010413,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.045106,            0.013544,                   0,             0.90752,             0.74107,              0.8215,             0.29697,            0.048352,             0.01047,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.043977,            0.013256,                   0,              0.9331,             0.74726,             0.81278,             0.29838,            0.047781,            0.010386,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.043499,            0.013611,                   0,             0.79279,             0.81988,             0.82604,             0.25397,            0.049058,            0.010506,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.043962,            0.013183,                   0,             0.87464,             0.69643,             0.75011,             0.28181,            0.047632,            0.010527,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.043206,            0.013665,                   0,             0.93054,             0.71773,              0.8167,              0.2906,            0.047985,            0.010523,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.043435,            0.013809,                   0,             0.83668,             0.69643,             0.77167,             0.28165,            0.047489,            0.010515,                   0,            0.004951,            0.004951,            0.004951
                  53,             0.04227,            0.013815,                   0,             0.87328,             0.74107,             0.79176,             0.29774,             0.04961,            0.010559,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.043421,            0.013225,                   0,             0.91526,             0.76786,             0.83198,             0.32958,             0.04781,             0.01042,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.041763,            0.013791,                   0,             0.93323,             0.80357,              0.8451,             0.33016,            0.046767,            0.010233,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.042549,             0.01256,                   0,             0.92235,             0.77679,             0.82344,             0.31838,            0.048434,             0.01031,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.042039,            0.013331,                   0,             0.93765,             0.82143,             0.84545,             0.31039,            0.047213,            0.010235,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.040894,            0.012177,                   0,             0.93311,              0.8125,             0.82344,             0.30483,             0.04796,            0.010321,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.041136,            0.013327,                   0,             0.94584,             0.80357,             0.83723,             0.29326,            0.048688,            0.010347,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.039333,            0.013316,                   0,             0.92695,             0.79312,             0.82782,             0.28221,            0.048297,            0.010262,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.040635,            0.012497,                   0,              0.9215,             0.77679,             0.84592,             0.30355,            0.047951,            0.010099,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.039599,             0.01196,                   0,             0.83761,              0.8125,             0.82699,             0.29284,            0.047865,            0.010142,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.037742,            0.012261,                   0,             0.82033,             0.77454,             0.76553,             0.28955,            0.048163,             0.01025,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.040663,            0.013699,                   0,             0.86699,             0.76786,             0.80563,             0.30758,            0.047333,            0.010422,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.039324,             0.01235,                   0,             0.87163,             0.78814,             0.81155,              0.3282,            0.047347,            0.010216,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.038631,              0.0125,                   0,             0.89828,             0.78852,             0.82742,             0.32635,             0.04741,            0.010265,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.038557,            0.012624,                   0,             0.85713,             0.75893,             0.80642,             0.30674,            0.047729,            0.010261,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.035784,            0.012852,                   0,             0.89364,             0.77679,             0.81404,             0.31857,            0.046929,            0.010155,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.038142,             0.01261,                   0,             0.89557,             0.76574,             0.82286,             0.32078,             0.04729,            0.010171,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.037338,            0.012016,                   0,             0.93568,             0.77931,             0.83618,              0.3104,            0.046982,           0.0099506,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.036028,            0.012682,                   0,             0.88229,             0.80312,             0.83485,             0.31286,            0.047491,            0.010077,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.036028,            0.012894,                   0,              0.8559,              0.7955,             0.82853,             0.30459,             0.04669,           0.0099754,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.036339,            0.012488,                   0,             0.87812,              0.8125,             0.85127,             0.31674,             0.04497,           0.0098629,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.035145,            0.012648,                   0,             0.88241,             0.77679,             0.83717,             0.31759,            0.044681,           0.0097923,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.034787,             0.01217,                   0,             0.91598,                0.75,             0.84754,             0.31077,            0.046887,           0.0097952,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.034351,            0.013073,                   0,             0.90053,             0.76786,              0.8361,             0.31384,            0.047866,            0.010093,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.035262,            0.012329,                   0,             0.89589,             0.76829,             0.82798,             0.31617,            0.046684,             0.01003,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.034788,            0.013259,                   0,             0.87944,             0.76786,             0.81008,             0.28943,            0.048868,            0.010001,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.035767,            0.012456,                   0,             0.88992,             0.78571,             0.80626,             0.30703,            0.046725,           0.0099468,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.034521,            0.012499,                   0,             0.90692,             0.78295,             0.82126,             0.31696,            0.047669,           0.0099373,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.033672,            0.012293,                   0,              0.8674,             0.76786,             0.81545,             0.31371,            0.046949,           0.0098763,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.034444,            0.012458,                   0,             0.85623,             0.74445,             0.80257,             0.30596,            0.048022,           0.0098152,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.033025,            0.012132,                   0,             0.81574,             0.83929,             0.83753,              0.3173,            0.047109,            0.009696,                   0,            0.001882,            0.001882,            0.001882
                  84,             0.03404,            0.012266,                   0,             0.91155,             0.78571,             0.83234,             0.32439,            0.045656,           0.0098305,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.033665,            0.012435,                   0,             0.86999,             0.77671,             0.81939,             0.30465,            0.046526,           0.0097704,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.032489,            0.012422,                   0,             0.84104,              0.8031,             0.82301,             0.31399,            0.046716,           0.0098181,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.032983,            0.012749,                   0,             0.85131,             0.84821,             0.85573,             0.32137,            0.046024,           0.0097847,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.031095,            0.012014,                   0,             0.91117,             0.82425,             0.86466,             0.32552,            0.045363,           0.0097561,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.032017,            0.012804,                   0,              0.9126,             0.83905,             0.87447,             0.33472,            0.045419,           0.0097666,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.032997,            0.011802,                   0,             0.90127,             0.81507,             0.85621,             0.33308,            0.044864,           0.0097666,                   0,            0.001189,            0.001189,            0.001189
                  91,             0.03138,            0.011185,                   0,             0.83444,             0.85505,             0.85057,             0.33549,            0.044686,           0.0097723,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.030277,            0.012174,                   0,             0.81712,             0.83777,             0.83033,             0.31532,             0.04614,           0.0097742,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.030481,            0.011747,                   0,             0.88279,             0.78571,              0.8276,             0.32217,            0.045191,           0.0097647,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.031574,             0.01155,                   0,             0.90155,             0.79464,             0.83998,             0.33115,            0.044943,           0.0096893,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.031123,            0.011969,                   0,             0.89228,             0.78571,             0.83163,             0.33251,            0.045441,            0.009676,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.031696,            0.012753,                   0,             0.87761,             0.77679,             0.82049,             0.32851,             0.04555,           0.0097113,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.030263,            0.011449,                   0,             0.87673,             0.78571,             0.83489,             0.33073,            0.045599,           0.0097294,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.031106,            0.011222,                   0,             0.88374,             0.79464,              0.8426,             0.32046,            0.045004,           0.0097952,                   0,            0.000397,            0.000397,            0.000397
                  99,             0.03113,            0.011651,                   0,             0.82023,             0.85714,             0.84195,             0.32284,            0.045308,           0.0098133,                   0,            0.000298,            0.000298,            0.000298
